molec_id,nu,sw,a,gamma_air,n_air,gamma_self,nu-err,sw-err,gamma_air-err,n_air-err,gamma_self-err,nu-ref,sw-ref,gamma_air-ref,n_air-ref,gamma_self-ref
4,2342.58161,1.101e-23,0.1157,0.0692,0.79,0.082,4,6,5,4,5,206,206,1315,1315,1315
4,2342.6418,2.141e-25,0.2549,0.0668,0.75,0.076,4,6,5,4,5,206,206,1315,1315,1315
4,2342.66182,3.911e-22,0.05411,0.0741,0.73,0.094,4,6,5,4,5,206,206,1315,1315,1315
4,2342.80176,1.419e-23,0.1163,0.0696,0.8,0.084,4,6,5,4,5,206,206,1315,1315,1315
4,2342.82422,9.999e-25,0.07887,0.086,0.71,0.108,4,6,5,4,5,206,206,1315,1315,1315
4,2343.22774,5.242e-25,6.079e-05,0.0792,0.72,0.101,4,6,5,4,5,206,206,1315,1315,1315
4,2343.45294,9.636e-24,0.1158,0.0689,0.79,0.082,4,6,5,4,5,206,206,1315,1315,1315
4,2343.56434,3.713e-22,0.05415,0.0737,0.74,0.093,4,6,5,4,5,206,206,1315,1315,1315
4,2343.68544,1.089e-24,0.07945,0.0849,0.72,0.107,4,6,5,4,5,206,206,1315,1315,1315
4,2343.77406,1.254e-23,0.1165,0.0694,0.8,0.083,4,6,5,4,5,206,206,1315,1315,1315
4,2344.1201,6.895e-25,7.926e-05,0.0785,0.72,0.1,4,6,5,4,5,206,206,1315,1315,1315
4,2344.32421,8.387e-24,0.1158,0.0687,0.78,0.081,4,6,5,4,5,206,206,1315,1315,1315
4,2344.46855,3.508e-22,0.05424,0.0733,0.74,0.092,4,6,5,4,5,206,206,1315,1315,1315
4,2344.54946,1.173e-24,0.08036,0.0837,0.72,0.105,4,6,5,4,5,206,206,1315,1315,1315
4,2344.74852,1.105e-23,0.117,0.0692,0.79,0.082,4,6,5,4,5,206,206,1315,1315,1315
4,2345.01635,8.87e-25,0.0001019,0.0778,0.73,0.1,4,6,5,4,5,206,206,1315,1315,1315
4,2345.19535,7.298e-24,0.1164,0.0685,0.78,0.081,4,6,5,4,5,206,206,1315,1315,1315
4,2345.37433,3.298e-22,0.05437,0.0729,0.75,0.091,4,6,5,4,5,206,206,1315,1315,1315
4,2345.41622,1.242e-24,0.08097,0.0824,0.72,0.104,4,6,5,4,5,206,206,1315,1315,1315
4,2345.72503,9.677e-24,0.1172,0.0689,0.79,0.082,4,6,5,4,5,206,206,1315,1315,1315
4,2345.91654,1.113e-24,0.0001288,0.0771,0.73,0.099,4,6,5,4,5,206,206,1315,1315,1315
4,2346.06634,6.29e-24,0.1163,0.0683,0.77,0.08,4,6,5,4,5,206,206,1315,1315,1315
4,2346.28158,3.08e-22,0.05443,0.0726,0.75,0.091,4,6,5,4,5,206,206,1315,1315,1315
4,2346.28566,1.298e-24,0.08146,0.0812,0.72,0.103,4,6,5,4,5,206,206,1315,1315,1315
4,2346.70348,8.427e-24,0.1174,0.0687,0.78,0.081,4,6,5,4,5,206,206,1315,1315,1315
4,2346.82071,1.367e-24,0.0001604,0.0765,0.73,0.098,4,6,5,4,5,206,206,1315,1315,1315
4,2346.93711,5.403e-24,0.1165,0.0681,0.77,0.08,4,6,5,4,5,206,206,1315,1315,1315
4,2347.15774,1.347e-24,0.08224,0.0801,0.72,0.102,4,6,5,4,5,206,206,1315,1315,1315
4,2347.19016,2.863e-22,0.05454,0.0722,0.76,0.09,4,6,5,4,5,206,206,1315,1315,1315
4,2347.68375,7.298e-24,0.1174,0.0685,0.78,0.081,4,6,5,4,5,206,206,1315,1315,1315
4,2347.72892,1.649e-24,0.0001977,0.076,0.73,0.097,4,6,5,4,5,206,206,1315,1315,1315
4,2347.80763,4.637e-24,0.117,0.0679,0.77,0.079,4,6,5,4,5,206,206,1315,1315,1315
4,2348.03238,1.379e-24,0.08269,0.0792,0.72,0.101,4,6,5,4,5,206,206,1315,1315,1315
4,2348.09999,2.645e-22,0.0546,0.0719,0.77,0.089,4,6,5,4,5,206,206,1315,1315,1315
4,2348.64122,1.951e-24,0.0002406,0.0755,0.73,0.096,4,6,5,4,5,206,206,1315,1315,1315
4,2348.66573,6.29e-24,0.1174,0.0683,0.77,0.08,4,6,5,4,5,206,206,1315,1315,1315
4,2348.67783,3.947e-24,0.1171,0.0677,0.76,0.079,4,6,5,4,5,206,206,1315,1315,1315
4,2348.90951,1.399e-24,0.08312,0.0785,0.72,0.1,4,6,5,4,5,206,206,1315,1315,1315
4,2349.01093,2.431e-22,0.05466,0.0716,0.79,0.088,4,6,5,4,5,206,206,1315,1315,1315
4,2349.54769,3.351e-24,0.1174,0.0675,0.76,0.078,4,6,5,4,5,206,206,1315,1315,1315
